Zeit;1051;1052;1053;1054;1055;1056;1057;1061;1062;1063;1064;1065;1066;1067;1071;1072;1073;1074;1075;1076;1077;1041;1042;1043;1044;1045;1046;1047;1031;1032;1033;1034;1035;1036;1037;1021;1022;1023;1024;1025;1026;1027;1011;1012;1013;1014;1015;1016;1017;1001;1002;1003;1004;1005;1006;1007;nk1;nk2;nk3;nk4;nk5;nk6;nk7;nk8
10;613,81424;649,89748;463,7498;507,14596;591,93806;665,96326;519,535;592,07982;541,89596;633,92708;517,60586;601,61084;632,86944;534,42716;406,41406;564,26852;603,39198;539,27412;527,13258;496,10548;496,66966;5,25376;252,4377;345,84506;231,46224;180,10494;176,20834;166,40456;111,53156;176,91282;137,34856;179,33086;184,8351;204,6008;175,06384;116,6165;66,8064;63,550916;68,312328;71,293092;81,5408;29,2989162;76,251966;54,820314;97,556768;61,151182;87,63701;84,12246;54,2089072;6,986556;5,349968;10,156138;93,60352;9,93878;5,82694;8,359731;5,06434;10,61116;9,55618;7,7387;10,96128;4,21873;6,38486;6,40098
10,5;630,82424;666,43548;479,5108;524,48796;613,01206;686,27026;537,892;610,06682;559,32296;649,10608;530,79086;622,45784;651,73144;553,98616;442,22206;576,39952;616,40498;554,93112;540,90658;510,82348;511,61166;6,38066;292,9277;377,15606;261,14224;208,01494;201,53434;192,33556;138,92856;211,21982;165,66656;214,53186;223,3291;244,3778;210,52684;138,0915;81,4795;77,397216;83,897328;87,289592;98,819;36,5499162;100,222266;74,753414;117,390768;79,751282;116,30451;113,46476;72,3686072;7,245756;5,561368;10,446438;118,89552;10,15998;5,92244;8,305431;5,71844;11,56766;10,12288;8,3706;11,72188;5,97283;7,30886;6,90708
11;644,87724;680,09548;491,5368;538,07696;630,26006;704,51226;553,439;626,39082;574,17096;663,61808;542,94786;641,57084;669,39744;570,74016;471,98106;586,07352;626,53798;567,80112;552,68858;522,53148;524,31066;7,42036;331,6117;405,05406;289,52824;236,10994;226,24634;217,55056;167,30756;245,14082;194,99156;249,08486;262,4021;282,7838;244,82584;159,4255;97,4668;93,245316;99,523828;105,440492;117,888;44,5715162;123,983266;95,991014;135,945768;99,533882;144,88751;144,16176;91,4103072;8,740056;7,421868;11,630238;143,44452;11,27838;7,27834;9,605031;5,94934;12,48686;10,98108;8,7995;12,06128;7,23203;7,84906;7,84648
11,5;657,33224;692,48848;502,3618;550,62896;645,34106;718,91026;566,566;639,69482;587,64596;674,75808;552,52986;657,85984;683,85344;585,46616;498,89606;594,82052;635,80798;578,94012;562,47258;533,53348;535,48966;9,41776;366,9957;429,80406;316,02724;262,78994;249,56634;242,30356;196,05556;277,54982;224,53256;282,24686;300,1151;320,0938;278,91784;180,7605;112,6838;107,787716;115,041828;122,938492;136,549;52,4108162;146,652266;117,284014;154,015768;118,943882;173,29251;174,57076;112,0608072;8,838056;8,314768;12,020638;164,79152;11,60578;7,71794;9,732531;6,72714;12,63696;11,07068;9,0313;12,41878;7,36223;8,58816;8,51628
12;666,73324;702,77748;510,8408;560,73896;658,24206;730,44526;577,504;650,19082;599,08796;684,80108;560,35986;672,02584;696,76344;597,22516;522,73406;602,49352;643,79098;588,01812;570,86758;542,56848;544,70366;11,09346;398,7867;451,05606;340,64124;288,59194;272,22134;264,65556;225,65656;307,27882;254,28356;314,44286;338,1671;355,5248;312,25684;199,5315;129,3918;123,293716;130,943828;143,030492;155,868;62,2688162;168,168266;138,174014;170,440768;138,209882;200,45351;203,51876;130,9408072;9,186856;9,011168;12,360638;184,43052;12,01668;8,18694;10,775831;7,86544;12,90556;11,79988;9,0865;13,34128;8,70043;8,70696;8,69318
12,5;673,15324;710,82648;517,7498;567,66296;667,39206;738,35526;586,548;659,75682;609,50196;693,97608;567,02986;684,80684;707,63944;608,07516;543,71206;609,35552;650,50198;596,45312;577,31158;550,24248;552,78266;13,81016;428,5247;470,98306;363,54624;314,02294;294,14134;286,93856;254,84856;334,60182;282,73956;344,37786;373,7461;388,6898;342,77684;217,4445;144,7888;138,423716;146,645828;162,080492;175,436;72,3544162;186,597266;157,097014;184,685768;156,060882;224,43451;228,81676;149,0808072;9,428556;9,666468;12,468338;200,40452;12,30428;8,24244;11,081831;9,09264;13,76346;12,66958;9,8009;14,27328;9,89293;8,93846;9,07488
13;679,03824;717,37048;523,5908;574,85296;675,64206;746,64726;593,951;667,83882;619,31896;701,38708;572,74586;695,29484;716,71144;617,45916;561,62306;615,05852;655,25698;601,94312;581,61958;555,52748;558,50666;17,23076;455,1367;487,33906;384,47024;341,54794;314,37534;308,24856;281,94456;362,17482;309,17656;371,81886;405,7091;418,5938;370,95784;235,3265;160,7578;153,091716;162,503828;181,761492;195,005;82,9372162;203,940266;174,867014;197,718768;172,683882;246,52751;251,65876;166,5958072;9,769256;10,220568;12,759538;214,91052;13,05638;8,61204;11,069431;9,36724;13,92326;12,99028;10,4762;14,21058;11,25523;9,69116;9,40558
13,5;683,62824;721,84948;527,8758;581,58796;682,41006;752,55526;599,613;674,35082;627,95696;710,49508;577,64386;704,76284;724,18344;624,83016;578,45006;619,14552;659,42498;607,01512;586,07558;560,29348;563,29366;20,50326;478,9477;502,18806;403,44224;363,61994;333,67434;327,09056;308,60056;387,43682;334,25456;397,16086;437,5241;446,7158;397,14884;252,0355;175,7128;167,171716;177,012828;200,543492;212,903;93,6172162;219,551266;190,580014;210,004768;187,835882;266,22951;272,20576;180,9628072;10,724556;11,405268;12,927738;227,08952;13,48718;9,28994;12,046131;10,00994;14,83906;13,57328;10,5178;14,67518;12,59423;10,27786;10,60898
14;686,78924;726,63648;532,2238;586,92496;687,90006;758,53626;603,538;679,10382;635,27396;716,38708;580,38286;711,87384;730,65344;630,95016;593,56906;623,65252;662,18198;611,51912;590,29758;564,71148;568,53966;23,90996;501,1027;514,22306;420,44024;384,54994;351,69634;345,97156;333,07056;411,19482;357,71356;420,79186;465,3181;470,8448;420,53084;267,7665;190,7308;180,667716;190,815828;219,318492;230,513;105,2290162;232,232266;204,415014;220,151768;200,743882;282,83151;289,00776;194,2298072;10,307656;11,851068;12,572638;237,24552;13,57758;9,33034;11,937331;10,31314;14,97226;14,17438;10,8813;15,01848;14,06053;10,39566;10,60838
14,5;682,25824;729,73348;535,5428;589,57696;681,07306;753,03926;600,464;682,12482;641,87096;722,79608;583,57486;718,56684;736,05044;636,47016;606,66506;626,05352;665,12498;615,29412;593,68158;568,15648;572,34066;26,39056;523,4067;525,16406;435,19324;403,08594;368,01734;361,47356;356,77056;431,81882;378,42256;441,73086;489,7651;493,1338;441,10884;280,2085;203,4518;192,231716;203,066828;236,068492;244,793;115,2050162;244,758266;216,289014;229,647768;211,918882;297,64751;303,73476;206,0858072;11,022056;13,634168;13,971038;246,34452;14,77618;10,84274;13,058731;9,89594;15,45576;14,30458;10,9193;15,65848;14,24563;10,23196;11,35778
15;662,79924;733,46348;536,0348;567,97396;658,45706;719,79726;584,449;685,22282;647,86296;726,25208;585,62986;723,81584;740,67544;640,52716;619,05206;629,29252;668,60998;617,99412;588,08058;562,70948;573,46666;29,09706;542,0677;533,44506;448,32124;420,91994;382,51234;377,00556;379,16556;451,37282;397,16856;460,30386;511,7911;512,7258;459,77684;291,1835;215,1978;202,419716;214,320828;251,728492;259,149;125,4270162;254,744266;227,026014;238,576768;223,004882;310,24951;317,19676;217,0548072;11,313256;13,713168;13,281038;253,86252;14,48338;10,46564;13,230831;9,50074;15,91856;14,88398;11,5147;15,96748;14,69053;10,88496;11,72338
15,5;617,29424;735,95748;504,5158;514,34996;627,26106;665,81826;559,67;689,20282;654,01796;730,87508;589,02786;729,71384;745,86244;646,06816;630,36806;631,48952;671,66198;615,22812;554,33758;540,69048;564,32966;30,67116;558,2147;540,64306;459,43124;436,52594;396,36534;390,03656;399,28556;468,23882;413,04756;476,13286;530,2831;528,0878;475,00284;300,7325;226,1358;211,521716;224,298828;264,819492;270,762;135,0660162;264,638266;236,944014;246,589768;232,508882;322,04951;327,37576;225,4758072;11,384056;14,679268;14,010238;260,55652;14,90548;11,10354;13,410231;8,76254;17,06436;15,35548;12,0561;16,41178;14,85183;10,78096;12,50118
16;567,10024;738,01048;458,5838;477,95996;589,77306;619,21226;535,492;691,66382;658,81196;734,10908;590,34686;733,09984;746,49044;645,97316;641,45706;634,24852;675,16698;592,40412;505,03358;508,28348;542,22466;31,42516;572,7677;546,38506;468,93524;450,47994;407,88934;401,34156;418,10056;483,31782;427,35956;489,88986;546,3801;542,6358;488,47984;308,5835;235,6268;219,101716;232,549828;277,145492;281,466;144,2560162;272,850266;244,021014;252,523768;239,768882;331,33351;336,46776;232,6828072;12,047556;15,507668;14,435838;267,00252;16,06358;12,62374;14,066731;7,89044;17,32386;16,47228;12,6825;17,14468;14,68933;11,31936;12,93978
16,5;534,05824;736,61548;425,3828;455,34096;556,70306;586,13726;512,785;681,60282;662,95396;737,07608;588,67286;733,66984;730,97744;637,99816;649,94906;636,21652;676,75598;549,33212;466,14258;473,51648;507,19366;31,48216;584,1317;552,00806;476,25424;461,40494;418,48534;410,91056;435,36056;495,98482;438,61256;501,33886;559,7101;554,4378;500,80284;315,3575;243,5828;225,703716;239,537828;287,441492;290,313;152,8720162;280,589266;251,717014;258,358768;246,636882;339,71151;344,85576;239,2728072;12,050956;16,610668;14,644438;271,93252;15,75228;12,11754;14,412531;7,41984;17,67776;16,62158;12,5954;17,07258;14,77463;11,38596;13,84288
17;515,70224;731,67448;404,3638;442,54496;535,70606;569,27826;495,838;648,35882;667,20396;739,38408;582,81086;729,64184;703,13044;621,75116;658,90606;639,72252;672,46398;507,47612;441,90858;446,30448;468,92166;31,10076;594,4147;556,61206;483,76824;471,17294;427,29034;419,63056;450,19956;507,11882;449,58656;512,69786;572,3181;565,8498;511,00284;320,9985;250,7528;231,316716;245,487828;296,071492;297,524;159,3830162;286,758266;257,488014;264,078768;252,311882;346,62151;351,61376;245,3408072;11,960756;17,141568;14,751438;276,34452;15,91018;12,70454;14,874331;6,81454;18,70606;17,16058;12,5595;17,83618;13,97823;12,33226;13,59628
17,5;509,86924;719,94948;394,1438;439,86296;527,42806;568,04126;485,043;604,36282;670,13896;740,74208;568,89686;715,47484;670,43844;602,17316;666,52506;642,37652;658,22598;477,44812;428,23758;428,96648;441,50066;31,02996;603,8917;562,43506;490,30824;480,27494;435,94334;427,99356;464,73156;517,65982;459,41056;522,88286;583,6541;577,8758;520,77084;326,1225;256,8368;236,053716;251,369828;303,089492;303,7;165,7900162;292,715266;262,370014;268,407768;257,864882;353,16551;357,25676;250,4178072;12,412656;18,079968;15,464138;281,37152;16,27558;12,48414;15,056731;6,33104;19,12716;17,44358;13,3327;18,63048;13,28973;12,39096;15,10928
18;514,60524;702,04048;394,7628;448,14496;528,76506;578,18026;481,982;568,87882;673,18096;742,65408;547,93486;693,15184;638,28144;579,05816;674,67406;644,35052;635,99298;459,03212;427,55858;421,30648;427,50266;31,04166;612,3817;567,94506;496,13424;488,75594;442,99034;434,72356;475,96756;525,81882;468,52456;531,85186;592,9491;587,0558;529,65484;330,5385;262,2338;240,029716;255,250828;309,655492;309,466;171,8810162;298,124266;267,410014;273,085768;262,709882;358,95951;363,77476;255,0528072;12,430156;19,087368;15,634738;285,46652;16,77958;13,38574;15,291531;5,72694;19,49856;18,75068;13,7964;18,20398;12,55113;13,28746;15,99098
18,5;524,97724;677,48648;402,7828;460,18696;537,34906;592,52926;484,016;539,09982;675,29496;745,48308;522,65586;665,32184;609,90844;555,61916;680,56806;642,93752;606,97998;449,97012;434,37258;421,91948;420,14966;31,80706;619,0517;573,06006;493,05024;495,91594;449,23034;437,89056;487,55056;534,71682;476,77056;540,85086;603,7061;597,7408;539,69984;334,9695;267,5938;244,561716;259,550828;315,114492;314,112;176,6950162;303,477266;272,241014;277,059768;266,543882;364,20251;367,72876;259,6798072;12,393956;18,231268;14,964638;287,18052;15,89058;12,19894;14,886731;5,18704;19,89496;18,72058;14,2268;19,14868;11,90693;12,90286;16,49208
19;537,95324;652,24148;414,1948;473,17696;550,11506;608,87026;490,411;516,05182;677,54496;746,66308;496,27086;636,85684;588,58844;535,54116;686,38906;639,49752;577,30698;452,17112;447,00958;428,71748;421,26066;31,37236;625,5507;567,43306;481,73624;497,73794;445,50334;434,29856;497,03556;542,22982;484,84756;549,22686;612,4461;602,6798;546,04584;337,9745;272,0668;247,648716;262,442828;319,472492;317,176;181,7640162;307,485266;276,943014;279,850768;266,914882;365,36951;372,07876;263,1938072;12,532956;18,431468;15,462338;285,74552;16,78378;13,33184;15,656031;4,75324;19,14856;19,12418;14,4611;19,59578;10,93053;13,48136;16,45438
19,5;550,73524;631,92948;425,5788;485,19896;563,19606;624,84826;497,229;510,43582;679,76096;748,62508;476,06386;613,07284;579,20844;522,02316;691,87506;632,01952;555,30198;461,01212;461,01758;438,10548;428,60366;30,89786;631,0617;548,05506;463,92224;492,44094;435,28234;424,74756;506,87556;550,36282;493,05056;553,44986;617,5131;599,2028;544,66984;335,7825;276,5808;248,865716;261,462828;319,764492;315,151;185,6070162;310,641266;276,981014;282,832768;263,396882;357,60351;372,40976;264,4728072;12,822956;17,638968;14,804238;272,51552;17,06988;13,49824;16,105731;3,99234;19,98566;19,60468;14,3266;19,75878;10,08163;14,01186;16,80318
20;562,56524;621,71648;437,9818;498,68996;581,86906;640,53326;507,409;515,15282;681,17696;750,12308;463,80986;598,33884;577,31644;514,58616;697,09206;621,94752;546,85798;473,37112;473,59758;450,18148;439,95066;31,28076;636,3867;522,78506;440,47524;480,15994;422,63534;415,34256;515,42056;556,10382;500,56756;543,57486;606,6031;579,8428;536,34684;323,9645;277,1678;245,835716;255,434828;318,141492;306,771;189,4570162;308,776266;269,284014;279,733768;257,354882;340,83351;355,22376;255,2498072;12,485256;17,154468;14,201938;261,40752;17,16608;13,07714;16,070831;4,51744;20,00076;20,14788;15,5201;19,65478;9,63403;14,57256;17,41748
