Zeit;1051;1052;1053;1054;1055;1056;1057;1061;1062;1063;1064;1065;1066;1067;1071;1072;1073;1074;1075;1076;1077;1041;1042;1043;1044;1045;1046;1047;1031;1032;1033;1034;1035;1036;1037;1021;1022;1023;1024;1025;1026;1027;1011;1012;1013;1014;1015;1016;1017;1001;1002;1003;1004;1005;1006;1007;nk1;nk2;nk3;nk4;nk5;nk6;nk7;nk8
1;0,035034091;0,059086862;0,053265347;0,038921138;0,04595614;0,067897717;0,041850517;0,040541373;0,039565256;0,041330505;0,040627551;0,036962696;0,04105744;0,038395818;0,075287149;0,068694404;0,06316856;0,049380136;0,049309007;0,048445975;0,041016138;0,072747697;0,050269115;0,04466883;0,045470417;0,056040125;0,049805878;0,041998245;0,017806894;0,024789392;0,024565539;0,027629203;0,028052386;0,031226182;0,018045024;0,015294741;0,022341884;0,02469282;0,023591628;0,011694921;0,018224753;0,023830024;0,019292965;0,024788166;0,019617994;0,023247534;0,016371889;0,024487552;0,02191821;0,032362564;0,024937636;0,029213021;0,022623507;0,038906853;0,027388461;0,032026656;0,028342302;0,027838858;0,018626585;0,034970286;0,034534816;0,04232311;0,048361777;0,047642079
2;0,015911823;0,024893214;0,020510718;0,015048711;0,01575114;0,026177227;0,018967156;0,01060894;0,016328283;0,01047766;0,014954397;0,012528075;0,015218336;0,017586893;0,030994124;0,030036817;0,025984883;0,018872261;0,013406099;0,020401136;0,02624552;0,034642191;0,015023004;0,017151171;0,015523824;0,022322759;0,018481024;0,015536422;0,006336391;0,010894223;0,006979258;0,010098849;0,004232264;0,009860981;0,014324448;0,000949661;-0,002232055;0,009298453;0,006975319;0,004060505;0,008008767;0,005847415;0,000449926;0,011477818;0,007729509;0,006124597;0,007194188;0,006062245;0,010065565;0,019778927;0,012467092;0,011296602;0,007550543;0,012901626;0,006884957;0,014251373;0,008512304;0,006035808;0,008076268;0,009095758;0,016571558;0,021684185;0,028654434;0,020569797
3;0,005634505;0,005110642;0,005839506;0,007833986;0,008602144;0,006091135;0,003575981;0,004273585;0,001892399;0,008543786;0,00573161;0,010137464;0,006305503;0,00451776;0,011516988;0,002357844;0,007660874;0,012712257;0,006102906;0,006681361;0,003528203;0,010958937;0,006587179;0,003532235;0,010765054;0,004040125;0,003799615;0,006568429;0,003325725;0,000976273;0,002959035;0,004964764;0,005740112;0,001485324;0,009044489;0,001913655;-0,000184815;0,000826542;-0,000200639;0,002107711;-0,000185064;-0,000208985;0,007599141;-0,000507027;0,00506129;-0,000502769;0,002146251;-0,001536303;-0,000502943;0,011240625;0,004200231;0,001978603;0,006354489;-0,004904638;0,00413208;0,008213473;0,011078078;0,004168139;0,004066382;0,010852778;0,002873405;0,002893793;0,00903658;0,005711942
4;-0,001773537;-0,002089018;-0,001332896;-0,003127224;-0,003609859;-0,006237193;-0,001277299;0,001030798;-0,002719294;-0,005155659;-0,000139927;-0,003345564;-0,002086774;-0,0026831;-0,001796505;-0,008287367;0,001021139;-0,001833544;0,000886005;-0,001148748;-0,006905182;-0,00261328;-0,005631288;-0,004921916;-0,006377147;-0,006809328;-0,007114696;-0,004549368;-0,000369526;0,003495552;-0,002218087;-0,00267057;-0,001799805;-0,002247795;-0,007531866;0,005044623;0,001569695;-0,003906437;-0,001082876;-0,001304778;-0,003556446;-0,002416361;-0,002796012;-0,000222643;-0,005270909;0,001079326;-0,000157947;-0,002500323;0,002412771;0,000278794;-0,005219699;0,002354639;-0,004299974;0,002225862;-0,00516835;0,000128776;-0,001470489;0,000586064;0,000712743;-0,003344161;-0,000595966;-0,005713989;-0,004760302;-0,003470365
5;-0,009068157;-0,011906883;-0,009837398;-0,010346783;-0,00958705;-0,012216116;-0,007271354;-0,006544173;-0,006330398;-0,002287162;-0,008860916;-0,005694761;-0,00573292;-0,005037734;-0,013433955;-0,006491676;-0,015773245;-0,010671937;-0,011976118;-0,010093883;-0,005202442;-0,017533905;-0,009089931;-0,004587453;-0,006051979;-0,009001007;-0,001790521;-0,009226019;-0,010201942;-0,009991959;-0,002984002;-0,009722472;-0,002608803;-0,000560646;-0,004510975;-0,005121356;0,000570338;-0,002312121;0,000507813;-0,001002901;-0,004550825;-0,000805708;-0,0064974;-0,003855028;-0,002248981;-0,00382401;-0,003759237;0,003108818;-0,005143032;-0,017553271;-0,002059589;-0,004189687;-0,002559736;-0,001498051;-0,003416158;-0,004916128;-0,013813257;-0,001837803;-0,00696357;-0,009377181;-0,004130524;-0,005409439;-0,013723577;-0,008512644
6;-0,010704634;-0,016007955;-0,01517993;-0,009408691;-0,011156375;-0,013815052;-0,013994483;-0,00936915;-0,00917099;-0,011578625;-0,011685165;-0,013625214;-0,013704145;-0,014383819;-0,027280652;-0,017615617;-0,018893651;-0,019079038;-0,008418892;-0,015839866;-0,017666101;-0,025453942;-0,006888964;-0,011174037;-0,013859751;-0,01055255;-0,013375421;-0,008329464;0,000909352;-0,00537409;-0,004736204;-0,00267057;-0,005563769;-0,008537865;-0,011326096;-0,002786584;0,000276836;-0,003906437;-0,006199617;-0,003860537;0,000283568;-0,002416361;0,001244345;-0,006893119;-0,005270909;-0,002877145;-0,005423255;-0,005134436;-0,006832361;-0,013745076;-0,009388036;-0,011440158;-0,007045321;-0,008724799;-0,002432529;-0,017677494;-0,004306636;-0,008952208;-0,005891823;-0,007227194;-0,014718472;-0,01345455;-0,019207136;-0,01429873
7;-0,015670136;-0,023294172;-0,018665488;-0,015438639;-0,018427137;-0,016140017;-0,015144426;-0,013977314;-0,019019362;-0,017656403;-0,015066351;-0,011751033;-0,013126022;-0,012556932;-0,02596542;-0,021739312;-0,023017042;-0,015187593;-0,009783651;-0,019783952;-0,022824025;-0,025151462;-0,010399773;-0,012228876;-0,013638112;-0,018995581;-0,005607646;-0,011998866;-0,004194526;-0,009335064;-0,005036971;-0,000423034;-0,004464451;-0,002347832;-0,016669608;-0,008878217;0,070416327;-0,004887337;-0,005903257;-0,002260018;-0,004460814;-0,006014128;-0,001178831;-0,009395296;-0,011743954;-0,004054883;-0,003891505;0,001688505;-0,011957632;-0,013608431;-0,007813314;-0,000145209;-0,005462541;-0,005827708;-0,000915095;-0,01630579;-0,004225072;-0,007178272;-0,00404089;-0,003442644;-0,018282029;-0,015703268;-0,027807875;-0,016825298
8;-0,020552903;-0,03089062;-0,018650683;-0,021655582;-0,025940816;-0,023584998;-0,013631075;-0,019546357;-0,019235927;-0,017704956;-0,020408357;-0,013405809;-0,018643366;-0,014139909;-0,037581133;-0,033147583;-0,023740452;-0,015979208;-0,005328583;-0,020780341;-0,024037277;-0,028956263;-0,011605729;-0,013341884;-0,017277954;-0,021480578;-0,009304725;-0,018047756;-0,014039257;0,000146684;-0,009280567;-0,008467339;-9,91508E-05;-0,013143018;-0,015895685;-0,009037654;0,072984211;-0,010018405;-0,007168507;-0,002281084;-0,013512243;-0,007233349;-0,015926573;-0,010526688;-0,012848772;-0,011738357;-0,006392435;-0,002160191;-0,011747848;-0,018955922;-0,006228666;-0,004189687;-0,012169773;-0,012450656;-0,008888926;-0,011765886;-0,012394778;-0,014103473;-0,005642361;-0,004198835;-0,016971514;-0,018312663;-0,029486578;-0,019342932
9;-0,020053909;-0,031544014;-0,026864206;-0,018572429;-0,024094644;-0,025571349;-0,020775419;-0,014829836;-0,021084197;-0,011925897;-0,020964226;-0,019019887;-0,021709867;-0,018567704;-0,039852957;-0,020818219;-0,023417392;-0,023578244;-0,012908864;-0,009633097;-0,026149589;-0,03595919;-0,017315938;-0,017813474;-0,015484236;-0,015896683;-0,009985484;-0,016312183;-0,007230417;-0,004633554;-0,015381261;-0,006993021;-0,008591764;-0,00777908;-0,019485068;-0,009633335;0,071027994;-0,013255261;-0,009119261;0,055833143;-0,006449129;-0,014360919;-0,013964215;-0,009991432;-0,009678036;-0,007266854;-0,008460608;-0,00289699;-0,012543579;-0,019819731;-0,008442031;-0,013229715;-0,01296247;-0,020118198;-0,005616314;-0,012703304;-0,018977329;-0,014751555;-0,011465401;-0,003857241;-0,029205595;-0,022836905;-0,037857433;-0,022851077
10;-0,017701631;-0,03190495;-0,024692153;-0,018878597;-0,019392555;-0,028360262;-0,020960715;-0,015459542;-0,022893454;-0,02002764;-0,018911157;-0,014508277;-0,015874092;-0,023040259;-0,029172623;-0,023434299;-0,020698032;-0,011625747;0,013647191;-0,007085345;-0,011631975;-0,036318558;-0,013860225;-0,013064369;-0,017008553;-0,023725475;-0,017810776;-0,022787978;-0,011148571;-0,0108839;-0,016427351;-0,0043031;-0,003492509;-0,001461284;-0,019283504;-0,017947754;0,071946308;-0,013614661;-0,009469175;0,05676934;-0,010714619;-0,008248859;-0,012950954;-0,010219349;-0,011214617;-0,00615245;-0,006103019;-0,005829189;-0,012762731;-0,02002637;-0,010081149;-0,009415047;-0,014610967;-0,010763932;-0,008569332;-0,018255919;-0,021974365;-0,017943393;-0,010719873;-0,002537464;-0,025699125;-0,016770184;-0,033238428;-0,025804599
11;-0,02344023;-0,03856997;-0,028831531;-0,028099627;-0,031100153;-0,035184845;-0,027974535;-0,01665021;-0,021684252;-0,020322754;-0,017716302;-0,018245042;-0,026101135;-0,021733342;-0,019407144;0,000746705;0,002038267;0,019133142;0,044539214;-0,002566382;-0,009499363;-0,043007195;-0,015532212;-0,023586491;-0,017484888;-0,029071993;-0,019477753;-0,025971412;-0,009440311;-0,014550367;-0,008976063;-0,008107768;-0,008374411;-0,012548619;-0,024416646;-0,022013844;0,065146046;-0,008840593;-0,014955233;0,051274651;-0,012230905;-0,012544857;-0,009367763;-0,010851388;-0,010543473;-0,017358829;-0,005322704;-0,014219747;-0,01207999;-0,022150777;-0,019048599;-0,009913491;-0,012443717;-0,019634756;-0,010613099;-0,021925144;-0,017120869;-0,014087168;-0,009404552;-0,007469794;-0,029934377;-0,027407901;-0,039696446;-0,034534023
12;-0,020928406;-0,032087045;-0,029944229;-0,026743951;-0,027202813;-0,028832255;-0,021675461;-0,017467489;-0,021337432;-0,013709597;-0,017376511;-0,008778767;-0,017892595;-0,016129314;0,019194434;0,049618564;0,045406657;0,054571603;0,123908516;0,034632548;0,025465338;-0,039043901;-0,020448105;-0,022301218;-0,021159363;-0,030171664;-0,016870307;-0,028549776;-0,009624943;-0,007338678;-0,010777501;-0,0136176;-0,003737276;-0,007830204;-0,024940101;-0,015191154;0,071776729;-0,013820079;-0,010975671;0,059068454;-0,008158378;-0,012444862;-0,013297355;-0,010868971;-0,014548111;-0,012126405;-0,005280257;-0,008880632;-0,014743954;-0,023608977;-0,010719952;-0,011202728;-0,0137836;-0,014188735;-0,007917198;-0,023503255;-0,017241787;-0,013821887;-0,012954078;-0,011663436;-0,025949427;-0,025931807;-0,045768854;-0,03047172
13;-0,020949748;-0,033561842;-0,031398159;-0,024385672;-0,023609816;-0,030191515;-0,024221996;-0,010191671;-0,013990185;-0,013953294;-0,010067199;-0,004156067;-0,015818442;-0,012678948;0,095794875;0,124517901;0,126678215;0,137045919;0,27029572;0,105476222;0,081848837;-0,040521212;-0,025639429;-0,021142354;-0,018785127;-0,022887311;-0,012021657;-0,031068247;-0,010784848;-0,013359039;-0,010316083;-0,019474208;-0,004686945;-0,007590931;-0,027025746;-0,015537448;0,071555497;-0,016592129;-0,013728306;0,060161626;-0,01611576;-0,01388319;-0,016153686;-0,014912592;-0,013253017;-0,018738347;-0,004065207;-0,007695117;-0,016100742;-0,034830361;-0,010780347;-0,015486429;-0,022106742;-0,019697956;-0,010676905;-0,023365708;-0,024276848;-0,014136999;-0,006805759;-0,010130043;-0,02998641;-0,02874723;-0,037109046;-0,031889867
14;-0,026397108;-0,034235733;-0,028267091;-0,02118108;-0,02547749;-0,033192197;-0,021991578;-0,006206566;-0,011103894;-0,001837905;-0,002055855;-0,000221309;-0,011850167;-0,005969939;0,2488807;0,299497443;0,302373606;0,304537417;0,553863132;0,241708728;0,185078316;-0,039924852;-0,022458797;-0,026602948;-0,019288231;-0,033510967;-0,020107584;-0,025068271;-0,01472101;-0,014386539;-0,003503961;-0,01026128;0,005591017;-0,007468015;-0,027814637;-0,015153791;0,063096328;-0,017263419;-0,014381607;0,056977519;-0,005402796;-0,009318664;-0,011378255;-0,012642818;-0,014943325;-0,012501688;-0,005871425;-0,008237898;-0,016481919;-0,019760536;-0,011217766;-0,010560302;-0,019860015;-0,013248842;-0,01241922;-0,020708634;-0,014601149;-0,015017878;-0,007911124;-0,011308471;-0,030628029;-0,02947522;-0,04097092;-0,026912746
15;-0,027860361;-0,03527736;-0,030595234;-0,022348519;-0,026586333;-0,030690328;-0,024763792;0,003758933;0,003670433;0,01383611;0,012614968;0,012201748;0,008348067;0,001242911;0,521248019;0,616387479;0,614071317;0,613465247;0,977430858;0,489129727;0,376941828;-0,051116619;-0,02484988;-0,030384046;-0,026744796;-0,030818721;-0,012491895;-0,02908927;-0,017771586;-0,015299126;-0,01482681;-0,00764969;-0,00786125;-0,012002713;-0,03028336;-0,015947821;0,069805095;-0,011921219;-0,014191347;0,052033166;-0,011425375;-0,018219708;-0,012622449;-0,018129572;-0,017778906;-0,014021345;-0,012476778;-0,008203375;-0,025886594;-0,034022619;-0,018290221;-0,016012549;-0,024023993;-0,016163923;-0,019451237;-0,034958835;-0,029154496;-0,025476394;-0,005859535;-0,00561476;-0,033019957;-0,031775254;-0,042696221;-0,032440993
